Steps,Policy/Entropy,Environment/Episode Length,Self-play/ELO,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
40490000,1.851076,4138.0,1240.5044438033572,0.00032741102,1.0,1.0,1.0
40500000,1.9269658,4331.333333333333,1240.4887103630642,-0.0011093387,-0.3333333333333333,-0.3333333333333333,1.0
40510000,1.9703357,1268.5,1240.4812503831786,0.07020133,0.5,0.5,1.0
40520000,1.9641206,2842.0,1240.9813534374696,0.12418086,0.5,0.5,1.0
40530000,1.9502735,3482.0,1240.9809075574076,0.11920979,1.0,1.0,1.0
40540000,1.9720762,2573.25,1240.9421996625192,0.09889921,0.25,0.25,1.0
40550000,1.9610163,5652.0,1240.8965940590622,0.033303194,-1.0,-1.0,1.0
40560000,1.9695004,2740.0,1241.2059567016056,0.047073353,0.0,0.0,1.0
40570000,1.9966668,4630.8,1241.2354042905986,0.025973838,0.5,0.5,1.0
40580000,1.9826784,4933.0,1241.2982310280709,0.00039487667,0.0,0.0,1.0
40590000,1.9803083,4115.5,1240.791531711728,0.0021830415,-1.0,-1.0,1.0
40600000,1.9539287,5999.0,1240.7867228883367,-0.0013165183,0.0,0.0,1.0
40610000,1.9610035,5999.0,1240.257618774753,0.0009101696,-0.5,-0.5,1.0
40620000,1.9674923,5999.0,1239.9872245663573,0.0024769823,-1.0,-1.0,1.0
40630000,2.0078287,5999.0,1240.2283122956153,0.014659481,0.5,0.5,1.0
40640000,1.9839847,None,None,0.050873645,None,None,1.0
40650000,1.9933695,5313.5,1240.3483115841964,0.028559363,0.25,0.25,1.0
40660000,1.9792709,3665.5,1240.1991298185465,0.0067904894,-0.5,-0.5,1.0
40670000,1.9926428,5999.0,1240.1996927569642,0.031039149,1.0,1.0,1.0
40680000,1.9686056,5999.0,1240.1923283300514,0.00030951883,0.0,0.0,1.0
40690000,1.9690896,None,None,0.00074335985,None,None,1.0
40700000,1.9892546,1610.5,1239.7820312778135,-0.0029060098,-0.25,-0.25,1.0
40710000,1.9987247,1185.0,1239.3844576313768,-0.014503942,-0.5,-0.5,1.0
40720000,1.9830104,2720.0,1238.6340913416175,-0.010954849,-1.0,-1.0,1.0
40730000,1.9945765,3389.0,1238.622235175858,0.00095842406,0.0,0.0,1.0
40740000,2.000544,None,None,-0.00033522182,None,None,1.0
40750000,2.0049498,5998.0,1238.5977934122957,-0.00026191026,0.0,0.0,1.0
40760000,2.012281,5999.0,1238.575481175072,-0.0042936066,-0.5,-0.5,1.0
40770000,2.0205321,4895.0,1238.569481623792,0.0005220998,0.0,0.0,1.0
40780000,1.9540026,5999.0,1238.5656630355957,-0.013012406,0.0,0.0,1.0
40790000,1.972639,4595.0,1238.066455062368,0.0029174911,-1.0,-1.0,1.0
40800000,1.9950637,5999.0,1238.066739379643,-0.014584132,0.0,0.0,1.0
40810000,2.004845,5999.0,1238.0709786988907,-0.013520405,0.0,0.0,1.0
40820000,1.9812167,None,None,-0.011536823,None,None,1.0
40830000,1.9880139,4880.0,1237.7308863512137,-0.011976162,-0.6666666666666666,-0.6666666666666666,1.0
40840000,2.0057147,3409.5,1237.6677990401245,0.008191534,0.0,0.0,1.0
40850000,2.0076833,1464.0,1237.0193228081332,-0.008534657,-1.0,-1.0,1.0
40860000,2.0008252,3379.5,1237.2710939061733,0.007602372,0.5,0.5,1.0
40870000,2.0137205,5999.0,1237.5036066444895,0.015451014,0.0,0.0,1.0
40880000,2.0124962,5999.0,1237.4924271692714,0.0057934863,0.0,0.0,1.0
40890000,2.0196216,5999.0,1237.475499938125,0.0035776861,0.0,0.0,1.0
40900000,2.0105863,656.5,1237.4582998745059,0.004579264,0.0,0.0,1.0
40910000,1.9757621,1535.5,1237.2079162857399,-0.010028796,-0.5,-0.5,1.0
40920000,2.023235,2567.0,1236.9463771504688,0.005429563,0.0,0.0,1.0
40930000,2.0004659,2691.25,1237.6585853662154,0.021861514,0.6666666666666666,0.6666666666666666,1.0
40940000,1.9898111,3138.5,1238.153817897916,0.07239568,0.3333333333333333,0.3333333333333333,1.0
40950000,2.0000603,1106.0,1237.9068562438342,0.027565064,-1.0,-1.0,1.0
40960000,1.9791516,4883.0,1237.9007771252714,0.028917337,0.0,0.0,1.0
40970000,1.9960791,4767.5,1238.1094832630033,0.047930993,0.0,0.0,1.0
40980000,1.9857038,5999.0,1238.1707939559083,0.0069560013,0.0,0.0,1.0
40990000,1.9598135,2289.5,1237.580332617829,0.025826864,-0.25,-0.25,1.0
41000000,2.0073419,2002.0,1237.5808416507143,0.048827115,1.0,1.0,1.0
41010000,2.0017943,5526.5,1238.0842187656995,0.019127058,0.5,0.5,1.0
41020000,1.9906996,5999.0,1238.3381461651888,0.07466895,0.0,0.0,1.0
41030000,1.9860568,5999.0,1238.3280410100747,0.03324072,0.0,0.0,1.0
41040000,1.9908769,5999.0,1238.3293286756812,0.031826206,0.0,0.0,1.0
41050000,1.9327664,5999.0,1238.3306163412879,0.054854713,1.0,1.0,1.0
41060000,1.941092,3365.0,1238.5700979083301,0.049094208,0.6666666666666666,0.6666666666666666,1.0
41070000,1.9876908,5920.666666666667,1239.3035393026369,0.06521541,0.5,0.5,1.0
41080000,1.9788043,5999.0,1239.7940193844406,0.012264821,0.0,0.0,1.0
41090000,1.9470277,5999.0,1240.2805414739505,-0.015125418,1.0,1.0,1.0
41100000,1.9539111,5999.0,1240.2789767064464,-0.03357012,0.0,0.0,1.0
41110000,1.9523884,1454.75,1240.265093850201,0.021714699,0.3333333333333333,0.3333333333333333,1.0
41120000,1.9832664,1201.0,1240.7478803485633,-0.008183356,0.5,0.5,1.0
41130000,1.9661069,3308.5,1240.7312416350042,-0.012743988,0.0,0.0,1.0
41140000,1.9552342,3840.0,1240.2311346550803,0.009307033,-0.5,-0.5,1.0
41150000,1.9661764,3111.6666666666665,1240.0643304115135,-0.017093483,-0.6666666666666666,-0.6666666666666666,1.0
41160000,1.9526663,4126.666666666667,1239.5619860483364,-0.0137890605,0.0,0.0,1.0
41170000,1.9448147,5172.5,1239.2295546717014,-0.031408034,-0.3333333333333333,-0.3333333333333333,1.0
41180000,1.9255219,3864.0,1238.7246757787339,-0.019442204,None,None,1.0
41190000,1.9573561,4341.666666666667,1239.0557754120252,-0.012330639,-0.5,-0.5,1.0
41200000,1.9627535,5999.0,1238.4698912325875,-0.00044165517,-0.25,-0.25,1.0
41210000,1.9951344,None,None,0.00048060837,None,None,1.0
41220000,2.0030277,5999.0,1238.3910220658342,0.0116733285,0.3333333333333333,0.3333333333333333,1.0
41230000,2.0110047,1562.0,1239.22610250307,-0.018560383,1.0,1.0,1.0
41240000,1.9972864,3873.3333333333335,1239.0577890353436,0.002453117,0.0,0.0,1.0
41250000,1.8642678,5999.0,1239.228228612507,-0.02688446,0.0,0.0,1.0
41260000,1.8376744,5999.0,1239.7322897951394,-0.025768083,1.0,1.0,1.0
41270000,1.8561064,4728.4,1239.4313884698067,-0.05275408,-0.6,-0.6,1.0
41280000,1.8896505,4946.5,1238.4833700003805,-0.043540303,-0.5,-0.5,1.0
41290000,1.9004966,3476.6666666666665,1238.2336523652002,-0.041602086,0.0,0.0,1.0
41300000,1.8413107,4265.5,1238.2230112613352,-0.081285894,0.0,0.0,1.0
41310000,1.8634831,487.0,1238.8933209749666,0.014568136,0.3333333333333333,0.3333333333333333,1.0
41320000,1.9013914,2013.0,1238.7284758791795,0.046667922,0.0,0.0,1.0
41330000,1.8931441,2673.0,1239.2305435524565,0.0393629,1.0,1.0,1.0
41340000,1.9540489,4156.333333333333,1239.7150896914475,0.026709039,0.6666666666666666,0.6666666666666666,1.0
41350000,1.9851886,5595.0,1240.206664951311,0.008385888,1.0,1.0,1.0
41360000,1.9666375,5999.0,1240.19661245289,-0.0032916,0.0,0.0,1.0
41370000,1.9882321,4853.0,1239.6875468150897,-0.013581276,-0.5,-0.5,1.0
41380000,1.991099,3094.0,1239.6865222562794,-0.0018640164,-1.0,-1.0,1.0
41390000,1.9491379,None,None,-0.0023532254,None,None,1.0
41400000,2.005243,5999.0,1239.683772380544,-0.0033991814,0.0,0.0,1.0
41410000,1.9812778,4964.75,1239.3032971219757,-0.0010894553,-0.3333333333333333,-0.3333333333333333,1.0
41420000,1.981141,5387.5,1238.4266985868994,0.0001948936,-0.6666666666666666,-0.6666666666666666,1.0
41430000,1.9963241,None,None,0.00611989,None,None,1.0
41440000,1.9612387,5999.0,1238.1789144636512,-0.023072256,0.0,0.0,1.0
41450000,1.9783874,5475.5,1237.930088298634,-0.022398958,-0.5,-0.5,1.0
41460000,1.9773115,5999.0,1237.6778432622095,0.0032987043,0.0,0.0,1.0
41470000,1.9798272,4589.833333333333,1237.5996316169633,0.0057424456,0.16666666666666666,0.16666666666666666,1.0
41480000,2.0082135,5999.0,1236.6718706739148,-0.003818327,-1.0,-1.0,1.0
41490000,2.0197463,None,None,0.0027896005,None,None,1.0
41500000,2.0268745,5999.0,1236.6778067187133,0.003138151,0.0,0.0,1.0
41510000,2.0184138,893.5,1236.4324782144981,0.0026606845,-0.5,-0.5,1.0
41520000,1.9598727,1835.6666666666667,1236.1172334160076,-0.009138723,-0.16666666666666666,-0.16666666666666666,1.0
41530000,1.8484964,2206.0,1235.7222334457078,-0.025771279,0.0,0.0,1.0
41540000,1.8079331,4189.0,1236.2276348517603,-0.017972695,1.0,1.0,1.0
41550000,1.8249124,3036.0,1235.7339437260846,-0.06244576,-1.0,-1.0,1.0
41560000,1.8660603,417.0,1235.241086414892,0.0024691927,-1.0,-1.0,1.0
41570000,1.795435,4285.333333333333,1235.206814006107,-0.00088169903,-0.125,-0.125,1.0
41580000,2.0026646,2037.0,1233.8017796119511,-0.093690045,-1.0,-1.0,1.0
41590000,2.0009537,2128.0,1234.309593890446,0.030005576,1.0,1.0,1.0
41600000,2.010105,4927.0,1234.0710880820561,-0.00792384,-0.5,-0.5,1.0
41610000,1.9518685,None,None,-0.0072604334,None,None,1.0
41620000,1.9250844,5999.0,1233.3362677956445,-0.035632998,-0.3333333333333333,-0.3333333333333333,1.0
41630000,1.9937907,5502.0,1232.5037065337938,-0.02733394,-0.5,-0.5,1.0
41640000,2.011356,2158.0,1231.9083987615904,-0.0061398433,-1.0,-1.0,1.0
41650000,1.9957414,None,None,-0.010222802,None,None,1.0
41660000,2.0069041,5999.0,1231.9150150003838,-0.013776869,0.0,0.0,1.0
41670000,2.0043411,5999.0,1231.937625322644,-0.0143439425,0.0,0.0,1.0
41680000,1.998379,5999.0,1231.627001770741,-0.012484291,-0.5,-0.5,1.0
41690000,2.0101438,5999.0,1231.4800188810268,0.00077234406,0.0,0.0,1.0
41700000,2.0113986,2531.0,1230.9937673000543,-0.0040528253,-1.0,-1.0,1.0
41710000,1.9745148,560.0,1231.0031488210295,0.00088579976,0.0,0.0,1.0
41720000,1.9393364,2581.5,1231.0209545727034,0.0118419025,0.0,0.0,1.0
41730000,1.9532107,1772.3333333333333,1231.982034362892,0.028544124,0.5,0.5,1.0
41740000,1.9855096,4372.5,1232.5947062992263,-0.005047595,-0.5,-0.5,1.0
41750000,1.9558432,1305.3333333333333,1231.954215910698,0.016642278,-0.3333333333333333,-0.3333333333333333,1.0
41760000,1.9760412,5999.0,1232.1416048210094,0.02462622,0.0,0.0,1.0
41770000,1.9838258,4282.0,1232.1422514344633,0.012005973,0.0,0.0,1.0
41780000,1.9980628,5367.25,1232.4132797538325,0.01588824,0.0,0.0,1.0
41790000,2.0171657,859.6666666666666,1233.1898174450725,-0.0021239806,1.0,1.0,1.0
41800000,2.012356,3359.8333333333335,1233.9743601198359,-0.014381704,0.0,0.0,1.0
41810000,2.0256572,5999.0,1233.2514336390175,-0.007893603,0.0,0.0,1.0
41820000,2.0063627,5999.0,1233.2628478679344,0.023783615,0.0,0.0,1.0
41830000,2.008926,5999.0,1233.2756922663368,0.028564746,0.0,0.0,1.0
41840000,2.0182755,None,None,0.027483951,None,None,1.0
41850000,1.9953221,5999.0,1233.2918353045543,0.02431976,0.0,0.0,1.0
41860000,2.0187728,5999.0,1233.2963273020446,0.025724277,0.3333333333333333,0.3333333333333333,1.0
41870000,2.01435,None,None,5.9127062e-05,0.0,0.0,1.0
41880000,2.0030138,4937.75,1233.4376145397619,0.008686678,0.0,0.0,1.0
41890000,2.0094407,None,None,0.00039853685,1.0,1.0,1.0
41900000,1.9922435,4210.0,1234.0874730895011,0.0057388665,0.5,0.5,1.0
41910000,1.9968972,1635.0,1235.1077493253445,0.014060816,0.2,0.2,1.0
41920000,1.9927574,972.0,1234.6305582664236,-0.019494098,0.0,0.0,1.0
41930000,2.0169568,3101.0,1234.8832686714627,-0.036595926,0.0,0.0,1.0
41940000,2.008612,2417.5,1235.1356664234836,-0.02733476,0.0,0.0,1.0
41950000,2.0115514,4229.8,1235.3910233183112,-0.031131625,-0.6,-0.6,1.0
41960000,1.967912,1018.5,1234.6427982263826,-0.024793064,-1.0,-1.0,1.0
41970000,1.9665843,4420.0,1234.243904435748,-0.044047885,0.0,0.0,1.0
41980000,1.9825854,1930.625,1234.1827754093856,-0.05274902,-0.375,-0.375,1.0
41990000,2.034633,4423.0,1233.1404174245395,0.0013932824,0.3333333333333333,0.3333333333333333,1.0
42000000,2.0328982,None,None,0.0045612114,None,None,1.0
42010000,2.0078862,1059.3333333333333,1232.5028983582515,-0.007570073,-1.0,-1.0,1.0
42020000,1.9841666,5999.0,1232.0223925508938,-0.041833825,0.0,0.0,1.0
42030000,1.9917861,5999.0,1231.5531453755716,-0.054034792,-0.25,-0.25,1.0
42040000,1.9729474,2307.75,1230.469852099889,-0.07211569,-0.75,-0.75,1.0
42050000,1.9741677,5999.0,1229.6105349405038,-0.025137374,-1.0,-1.0,1.0
42060000,1.9536783,3199.0,1228.8803173486117,-0.015584427,-1.0,-1.0,1.0
42070000,1.9473423,3417.0,1228.1521988506843,-0.12428965,-1.0,-1.0,1.0
42080000,1.9761992,4598.8,1227.792306781538,0.01615142,-0.5,-0.5,1.0
42090000,2.020547,4519.0,1226.7563692980978,-0.036162045,-0.25,-0.25,1.0
42100000,2.026891,5999.0,1226.2916089500095,-0.013594041,-0.5,-0.5,1.0
42110000,2.030732,None,None,-0.0040861564,None,None,1.0
42120000,2.016716,1947.0,1226.3087132253488,0.00064725766,0.0,0.0,1.0
42130000,2.0106733,3226.75,1226.708524610754,0.0328477,0.25,0.25,1.0
42140000,1.9640481,4658.5,1226.8731299517622,0.010258539,0.0,0.0,1.0
42150000,1.957164,4337.0,1226.8964046162685,0.012905097,0.0,0.0,1.0
42160000,1.9359854,None,None,0.03636576,None,None,1.0
42170000,1.9610286,5070.5,1226.9144432825055,0.028004663,0.0,0.0,1.0
42180000,1.9997545,5663.0,1227.3411193829209,0.04075528,0.5,0.5,1.0
42190000,2.0290244,4484.5,1227.7757961915374,0.003105323,0.0,0.0,1.0
42200000,2.0343015,None,None,0.001050113,None,None,1.0
42210000,1.9746233,None,None,-0.046832953,None,None,1.0
42220000,1.9892646,5212.0,1228.0475687706125,-0.04804077,-0.3333333333333333,-0.3333333333333333,1.0
42230000,2.0163395,4361.666666666667,1227.7399108033342,-0.01646263,-0.5,-0.5,1.0
42240000,2.0300322,5999.0,1227.5970225857313,0.0014943706,0.0,0.0,1.0
42250000,2.020842,5999.0,1227.6107566880053,-0.0012983533,0.0,0.0,1.0
42260000,2.0255647,None,None,0.0034226854,None,None,1.0
42270000,2.0243726,5999.0,1227.6436106435658,0.0020339165,0.0,0.0,1.0
42280000,1.9986362,5999.0,1227.6743977612978,0.005978537,0.0,0.0,1.0
42290000,1.9751446,5999.0,1227.7059425035793,0.017219875,0.0,0.0,1.0
42300000,1.949248,5999.0,1227.7239135651885,0.011807782,0.0,0.0,1.0
42310000,1.8957006,157.0,1227.2320731435161,-0.09370821,-1.0,-1.0,1.0
42320000,1.8582864,2163.3333333333335,1226.5992548466818,-0.08109804,-0.3333333333333333,-0.3333333333333333,1.0
42330000,1.8908275,3600.5,1226.783468339448,-0.066164024,-1.0,-1.0,1.0
42340000,1.94845,4629.0,1226.7991571316504,-0.044230416,-0.5,-0.5,1.0
42350000,1.8876595,3710.5,1226.324122231075,-0.043620232,-1.0,-1.0,1.0
42360000,1.9684582,5725.0,1226.834276521082,0.011067469,0.5,0.5,1.0
42370000,1.9747169,5211.6,1226.9785288542676,-0.0303055,0.25,0.25,1.0
42380000,2.0003,5999.0,1227.4132024653711,-0.0031924646,0.0,0.0,1.0
42390000,1.9921801,5999.0,1227.4132024653711,-0.002801194,0.0,0.0,1.0
42400000,1.9674817,None,None,-0.01713209,None,None,1.0
42410000,1.8493032,5364.0,1227.4132024653711,0.0043522627,0.0,0.0,1.0
42420000,1.8982166,5999.0,1227.4124467209488,-0.04609839,0.0,0.0,1.0
42430000,1.9097618,4715.333333333333,1226.9261308368452,-0.06286789,-0.5,-0.5,1.0
42440000,1.967684,5999.0,1225.95485233099,-0.04010739,-1.0,-1.0,1.0
42450000,1.9576734,3073.25,1225.2329523491792,-0.047983896,-0.75,-0.75,1.0
42460000,1.9732137,None,None,-0.026202207,None,None,1.0
42470000,1.9683678,5952.5,1224.513620413021,-0.038683407,-1.0,-1.0,1.0
42480000,1.9652139,5999.0,1224.5337843025695,-0.00040702437,0.0,0.0,1.0
42490000,1.8278673,5999.0,1224.5782337220653,-0.0030102753,0.0,0.0,1.0
42500000,1.8786688,3548.3333333333335,1223.93452686783,-0.0059265536,-0.6666666666666666,-0.6666666666666666,1.0
42510000,1.8737323,None,None,-0.0020168899,None,None,1.0
42520000,1.8108932,2328.0,1223.3749374236322,0.010089182,0.0,0.0,1.0
42530000,1.9580066,1725.6666666666667,1224.6095832279536,0.014596864,0.5,0.5,1.0
42540000,2.0153549,None,None,0.01382948,1.0,1.0,1.0
42550000,2.0156965,5208.0,1225.7383928175032,-0.0018231138,0.0,0.0,1.0
42560000,2.0227425,4602.0,1225.7398553425667,0.0004727153,0.0,0.0,1.0
42570000,2.023012,3893.0,1225.7419706219023,-0.0002533908,0.0,0.0,1.0
42580000,2.0242012,5882.666666666667,1226.0898253954924,0.002610621,0.3333333333333333,0.3333333333333333,1.0
42590000,1.9828055,5796.333333333333,1226.295308977961,-0.008449443,0.0,0.0,1.0
42600000,1.9508216,5999.0,1226.3257599628978,-0.015179245,0.0,0.0,1.0
42610000,1.8526065,2576.0,1226.589292186834,0.019237224,1.0,1.0,1.0
42620000,1.8070385,5999.0,1226.8505523789704,0.0040880763,0.0,0.0,1.0
42630000,1.9066871,5999.0,1226.3476595818813,0.007897319,-0.5,-0.5,1.0
42640000,1.9055156,4244.333333333333,1226.5165873202332,0.01660591,0.3333333333333333,0.3333333333333333,1.0
42650000,1.9352002,3095.0,1227.1939678400947,0.007134298,0.3333333333333333,0.3333333333333333,1.0
42660000,1.9987128,5999.0,1227.3807155268314,0.00018063172,0.0,0.0,1.0
42670000,2.0205216,5999.0,1227.3807600746254,0.00017907037,0.0,0.0,1.0
42680000,2.0155232,2780.0,1227.8984587186978,-2.4884566e-05,1.0,1.0,1.0
42690000,2.0206954,5999.0,1227.9049930683714,0.014357259,0.25,0.25,1.0
42700000,1.9982588,4315.5,1228.428557372593,0.01867136,0.5,0.5,1.0
42710000,1.9567219,3497.5,1228.4481511402837,0.018067192,0.0,0.0,1.0
42720000,1.8945678,None,None,0.01597233,None,None,1.0
42730000,1.9381574,2881.0,1228.4452252007102,0.008546566,0.0,0.0,1.0
42740000,1.9419572,4321.0,1228.4404508153916,0.009027242,0.0,0.0,1.0
42750000,2.0006585,5435.0,1228.438880625321,0.017639806,0.3333333333333333,0.3333333333333333,1.0
42760000,2.0283318,4013.0,1228.1092506366826,-0.0010062116,-0.3333333333333333,-0.3333333333333333,1.0
42770000,2.0348444,3782.0,1227.951869705526,-0.00078409986,0.0,0.0,1.0
42780000,2.0316715,5436.0,1227.9618196724791,-0.00073664763,0.0,0.0,1.0
42790000,2.02315,5999.0,1227.9615529694424,-0.0021348703,0.0,0.0,1.0
42800000,2.033791,5999.0,1227.9597442448649,-0.0014376584,0.0,0.0,1.0
42810000,2.0355027,5999.0,1227.9768173995308,-0.0003994885,0.0,0.0,1.0
42820000,2.008664,5999.0,1227.9938790162892,-0.0009828577,0.0,0.0,1.0
42830000,2.0108454,879.0,1228.5014235908718,0.0012997433,1.0,1.0,1.0
42840000,2.0178602,5999.0,1228.4953966759938,0.0018789871,0.0,0.0,1.0
42850000,2.0095959,4107.5,1228.0011315805593,-0.0041284,-0.3333333333333333,-0.3333333333333333,1.0
42860000,2.0057607,5999.0,1228.0184673568979,-0.00026234303,0.0,0.0,1.0
42870000,2.0022073,4183.0,1227.8529268934683,-0.0030982858,-0.3333333333333333,-0.3333333333333333,1.0
42880000,2.0115054,5999.0,1227.523400488291,0.0011477201,0.0,0.0,1.0
42890000,2.016159,5999.0,1227.53498727402,-0.00022304353,0.0,0.0,1.0
42900000,2.0168567,5999.0,1227.5422868200033,0.0034211758,0.0,0.0,1.0
42910000,2.015625,689.0,1227.8051496188114,0.011483651,0.3333333333333333,0.3333333333333333,1.0
42920000,2.0129888,1416.0,1228.0597750416334,0.0057241204,0.0,0.0,1.0
42930000,2.0199084,2471.0,1228.0661160389795,-0.0031786533,0.0,0.0,1.0
42940000,2.0178785,4571.0,1228.0707450353825,-0.0022387505,0.0,0.0,1.0
42950000,2.014351,4878.0,1227.8261836846864,-0.0038696332,-0.3333333333333333,-0.3333333333333333,1.0
42960000,1.9716003,3662.0,1227.5765111459295,0.042182226,None,None,1.0
42970000,1.9815353,5999.0,1227.5785676262074,0.060188334,0.0,0.0,1.0
42980000,1.941417,5462.666666666667,1228.0919342520644,0.064071685,0.6666666666666666,0.6666666666666666,1.0
42990000,1.9208523,5999.0,1228.5908934049874,-0.1074061,None,None,1.0
43000000,1.8738636,5999.0,1228.8533741408896,-0.06818707,0.0,0.0,1.0
43010000,1.9597569,4870.0,1228.3570963671439,-0.082718566,-0.5,-0.5,1.0
43020000,1.938515,5999.0,1228.1048843653848,0.0042492906,0.0,0.0,1.0
43030000,1.9800014,4989.5,1227.6017120589158,-0.07082524,-0.5,-0.5,1.0
43040000,1.8895822,None,None,-0.05056869,None,None,1.0
43050000,1.8961798,5999.0,1227.6056676769465,0.035514295,0.0,0.0,1.0
43060000,1.9458253,5999.0,1227.4570476516892,-0.023054425,-0.3333333333333333,-0.3333333333333333,1.0
43070000,1.9560524,5999.0,1227.304810531676,-0.0028652214,0.0,0.0,1.0
43080000,1.9593207,5999.0,1227.1379141743348,-0.0008640246,0.0,0.0,1.0
43090000,1.9432863,None,None,-0.023243906,None,None,1.0
43100000,1.9690152,5679.75,1226.7739606354703,-0.04093007,-0.5,-0.5,1.0
43110000,2.0068655,441.0,1226.1610639172181,0.0013425477,0.0,0.0,1.0
43120000,1.9804665,1615.0,1226.1614972343632,0.011242488,0.0,0.0,1.0
43130000,1.920594,2953.0,1225.6666086893492,0.008177339,-0.5,-0.5,1.0
43140000,1.9493804,None,None,0.016446615,None,None,1.0
43150000,1.9136738,5119.333333333333,1225.6721542587811,0.013040842,0.0,0.0,1.0
43160000,1.9344724,4198.0,1226.1770386538788,0.020662602,0.5,0.5,1.0
43170000,1.975904,5281.333333333333,1226.5151565260135,0.012947272,0.3333333333333333,0.3333333333333333,1.0
43180000,2.017216,5999.0,1226.6846647648158,0.0010356167,0.0,0.0,1.0
43190000,2.0112772,5999.0,1226.683276212224,0.0016541025,0.0,0.0,1.0
43200000,1.9982129,5999.0,1226.6818771490243,0.00096119894,0.0,0.0,1.0
43210000,2.012356,None,None,0.0009872189,None,None,1.0
43220000,2.0053506,5999.0,1226.683152885942,0.0010411057,0.0,0.0,1.0
43230000,2.01347,5999.0,1226.6855816325087,0.00091554597,0.0,0.0,1.0
43240000,2.0141325,5999.0,1226.6929294215292,0.0013731516,0.0,0.0,1.0
43250000,2.017653,5999.0,1226.699036641875,0.0009599505,0.0,0.0,1.0
43260000,2.0064976,5999.0,1226.7010684722775,0.0013118524,0.0,0.0,1.0
43270000,1.9851055,5999.0,1226.7002801029034,0.0008338728,0.0,0.0,1.0
43280000,1.9352031,5999.0,1226.6962829633628,-0.016194247,0.0,0.0,1.0
43290000,1.9944437,5999.0,1226.1990148743814,-0.013705613,-0.3333333333333333,-0.3333333333333333,1.0
